Date,Asset,Return
2007-12-28,Asset1,-0.00029594749445038815
2007-12-31,Asset1,0.009687961651326571
2008-01-01,Asset1,0.0009366956486047684
2008-01-02,Asset1,0.005704395766912729
2008-01-03,Asset1,-0.00013756961350364083
2008-01-04,Asset1,0.015497164063864366
2008-01-07,Asset1,0.0007650722978145286
2008-01-08,Asset1,0.0013935117873444813
2008-01-09,Asset1,-0.00252074992407314
2008-01-10,Asset1,-0.018343399982063135
2008-01-11,Asset1,0.007008324084966766
2008-01-14,Asset1,0.0010805804625286797
2008-01-15,Asset1,-0.021355579180658557
2008-01-16,Asset1,-0.02280116886858463
2008-01-17,Asset1,-0.003798981541928148
2008-01-18,Asset1,-0.035158693052504186
2008-01-21,Asset1,-0.08702434876289467
2008-01-22,Asset1,-0.05941867831462344
2008-01-23,Asset1,0.06207011405288898
2008-01-24,Asset1,-0.03266128112788336
2008-01-25,Asset1,0.0695149229189953
2008-01-28,Asset1,-0.02029405444902499
2008-01-29,Asset1,0.001270303351699198
2008-01-30,Asset1,-0.02143609135320157
2008-01-31,Asset1,-0.00583441090138237
2008-02-01,Asset1,0.03499786817428463
2008-02-04,Asset1,0.027504819220461663
2008-02-05,Asset1,0.0037338523554040215
2008-02-06,Asset1,-0.029422509624453808
2008-02-07,Asset1,-0.03556562392723617
2008-02-08,Asset1,-0.0025130087846393367
2008-02-11,Asset1,-0.051432049104766064
2008-02-12,Asset1,-0.0038604076590488257
2008-02-13,Asset1,0.01884983109853766
2008-02-14,Asset1,0.05529010211862406
2008-02-15,Asset1,0.01939636723255478
2008-02-18,Asset1,-0.004902977706312872
2008-02-19,Asset1,0.0007390517947891695
2008-02-20,Asset1,-0.02392622595972027
2008-02-21,Asset1,0.007246089875689643
2008-02-22,Asset1,-0.015611119021639253
2008-02-25,Asset1,0.017600194748813802
2008-02-26,Asset1,0.01333466778906156
2008-02-27,Asset1,-0.0003130714898145204
2008-02-28,Asset1,0.0031698799677433165
2008-02-29,Asset1,-0.011655426863829366
2008-03-03,Asset1,-0.05178520149325161
2008-03-04,Asset1,-0.01791843327276399
2008-03-05,Asset1,0.011748964864830125
2008-03-07,Asset1,-0.03043845402934231
2008-03-10,Asset1,0.006035670235996049
2008-03-11,Asset1,0.013644696552889357
2008-03-12,Asset1,0.0012536422406288494
2008-03-13,Asset1,-0.050985201630490584
2008-03-14,Asset1,0.026429558017613708
2008-03-17,Asset1,-0.05113989570135924
2008-03-18,Asset1,0.006639848481118982
2008-03-19,Asset1,0.00903379556860795
2008-03-24,Asset1,0.00784877421283281
2008-03-25,Asset1,0.05806043508439229
2008-03-26,Asset1,-0.009974352095079464
2008-03-27,Asset1,0.00028990387264848927
2008-03-28,Asset1,0.023135448475751774
2008-03-31,Asset1,-0.04198704977741807
2008-04-01,Asset1,0.001066597251557777
2008-04-02,Asset1,0.003091093295508829
2008-04-03,Asset1,0.003659901061992654
2008-04-04,Asset1,-0.02611285420114151
2008-04-07,Asset1,0.02457503664998928
2008-04-08,Asset1,-0.010827163499552594
2008-04-09,Asset1,0.007941121552397679
2008-04-10,Asset1,-0.002959691864540037
2008-04-11,Asset1,0.009465414047644227
2008-04-15,Asset1,0.02131736402105533
2008-04-16,Asset1,0.001567715409270587
2008-04-17,Asset1,0.014547930451914715
2008-04-21,Asset1,0.01585190771302991
2008-04-22,Asset1,0.0024418909445105275
2008-04-23,Asset1,-0.00524825243599103
2008-04-24,Asset1,-0.00456910645927644
2008-04-25,Asset1,0.02237069021502891
2008-04-28,Asset1,-0.004313690577739782
2008-04-29,Asset1,0.020797127442401697
2008-04-30,Asset1,-0.005697256790732408
2008-05-02,Asset1,0.01205991098288317
2008-05-05,Asset1,-0.006876208631936498
2008-05-06,Asset1,-0.009167528076700848
2008-05-07,Asset1,-0.0017785276972066555
2008-05-08,Asset1,-0.01047605971911203
2008-05-09,Asset1,-0.019501366441818546
2008-05-12,Asset1,0.006030948520559631
2008-05-13,Asset1,-0.01094233563580893
2008-05-14,Asset1,0.010881882576519342
2008-05-15,Asset1,0.020651469047737736
2008-05-16,Asset1,0.008298752810224297
2008-05-20,Asset1,-0.010227426566581155
2008-05-21,Asset1,0.002487723982676826
2008-05-22,Asset1,-0.018016024697004918
2008-05-23,Asset1,-0.015700163678588397
2008-05-26,Asset1,-0.014454519376767339
2008-05-27,Asset1,-0.0031281731697051507
2008-05-28,Asset1,0.012047881666293225
2008-05-29,Asset1,-0.01688580343402679
2008-05-30,Asset1,0.007197132416693952
2008-06-02,Asset1,-0.02679616381248584
2008-06-03,Asset1,-0.005000463082153295
2008-06-04,Asset1,-0.027629891937007045
2008-06-05,Asset1,0.019921078094651046
2008-06-06,Asset1,-0.010509068639272923
2008-06-09,Asset1,-0.027410349351437824
2008-06-10,Asset1,-0.011364353837612029
2008-06-11,Asset1,0.016585081623449183
2008-06-12,Asset1,0.0034817401317503993
2008-06-13,Asset1,-0.004901582720285957
2008-06-16,Asset1,0.01226448410397074
2008-06-17,Asset1,0.017605248769819504
2008-06-18,Asset1,-0.015173027650171922
2008-06-19,Asset1,-0.017054361035530485
2008-06-20,Asset1,-0.03478940896098126
2008-06-23,Asset1,-0.01866566364720068
2008-06-24,Asset1,-0.017649495221048972
2008-06-25,Asset1,0.014685835044102147
2008-06-26,Asset1,0.014861368032592637
2008-06-27,Asset1,-0.04152141322281233
2008-06-30,Asset1,-0.02323132384521509
2008-07-01,Asset1,-0.035589225994077545
2008-07-02,Asset1,0.050452325054532565
2008-07-03,Asset1,-0.04094448157566921
2008-07-04,Asset1,0.02298923772527539
2008-07-07,Asset1,0.003486055776892538
2008-07-08,Asset1,-0.010285347685328738
2008-07-09,Asset1,0.04225847658039217
2008-07-10,Asset1,0.0012268402339230544
2008-07-11,Asset1,-0.027197200999602766
2008-07-14,Asset1,-0.0022968754823722293
2008-07-15,Asset1,-0.04421116807544456
2008-07-16,Asset1,-0.01149935131475266
2008-07-17,Asset1,0.034191841556717506
2008-07-18,Asset1,0.03674758072112905
2008-07-21,Asset1,0.0164335023520068
2008-07-22,Asset1,0.019377352483772148
2008-07-23,Asset1,0.055824084710190514
2008-07-24,Asset1,-0.009660918934707441
2008-07-25,Asset1,-0.02744972141794355
2008-07-28,Asset1,0.00469635992471229
2008-07-29,Asset1,-0.032836268043981764
2008-07-30,Asset1,0.029523659354888654
2008-07-31,Asset1,0.004497546453252399
2008-08-01,Asset1,0.018601554539490195
2008-08-04,Asset1,-0.004123598426808428
2008-08-05,Asset1,0.0244576649439876
2008-08-06,Asset1,0.003264533953484472
2008-08-07,Asset1,0.0013946261228183765
2008-08-08,Asset1,0.0012489145797907053
2008-08-11,Asset1,0.020068418665139642
2008-08-12,Asset1,-0.014749784387533271
2008-08-13,Asset1,-0.005096423815146411
2008-08-14,Asset1,-0.0217152854608067
2008-08-18,Asset1,-0.008497616395898855
2008-08-19,Asset1,-0.005645236405250387
2008-08-20,Asset1,0.010873919761918316
2008-08-21,Asset1,-0.029870328334654417
2008-08-22,Asset1,0.010177783223578318
2008-08-25,Asset1,0.0018255328166012497
2008-08-26,Asset1,0.0004959005144502537
2008-08-27,Asset1,-0.010466836275216163
2008-08-28,Asset1,-0.0181962433026428
2008-08-29,Asset1,0.034646416706217265
2008-09-01,Asset1,-0.0026032334073967656
2008-09-02,Asset1,0.03572375361201696
2008-09-04,Asset1,-0.012488898756660705
2008-09-05,Asset1,-0.021460332822775596
2008-09-08,Asset1,0.029869265867206174
2008-09-09,Asset1,-0.0030340695552710795
2008-09-10,Asset1,-0.0153176969411154
2008-09-11,Asset1,-0.024987261022101026
2008-09-12,Asset1,-0.01441615089636028
2008-09-15,Asset1,-0.03678659692886699
2008-09-16,Asset1,0.0004910506145385796
2008-09-17,Asset1,-0.01635620602739596
2008-09-18,Asset1,0.007459590181188691
2008-09-19,Asset1,0.051285886523442015
2008-09-22,Asset1,-0.005229420013544539
2008-09-23,Asset1,-0.022767882641835158
2008-09-24,Asset1,0.008323462761173905
2008-09-25,Asset1,-0.012183885926704718
2008-09-26,Asset1,-0.030482492766445324
2008-09-29,Asset1,-0.03392508654962045
2008-09-30,Asset1,0.01848025387758434
2008-10-01,Asset1,0.007535970926270563
2008-10-03,Asset1,-0.033525267650920676
2008-10-06,Asset1,-0.05655656926127428
2008-10-07,Asset1,0.0011797853858694918
2008-10-08,Asset1,-0.025772248875860604
2008-10-10,Asset1,-0.06651201959990027
2008-10-13,Asset1,0.06425402921916601
2008-10-14,Asset1,0.008006976125946252
2008-10-15,Asset1,-0.05122703451682897
2008-10-16,Asset1,-0.020698494948766633
2008-10-17,Asset1,-0.059630486116364456
2008-10-20,Asset1,0.015759412439335208
2008-10-21,Asset1,0.035897224209949785
2008-10-22,Asset1,-0.05247457575951975
2008-10-23,Asset1,-0.03980229479371089
2008-10-24,Asset1,-0.12202908932968193
2008-10-27,Asset1,-0.023142433757014302
2008-10-29,Asset1,0.06847718128510505
2008-10-31,Asset1,0.06990973300997894
2008-11-03,Asset1,0.05484127898683333
2008-11-04,Asset1,0.03227819926994835
2008-11-05,Asset1,-0.046831781900944836
2008-11-06,Asset1,-0.034157515316106224
2008-11-07,Asset1,0.027777332331557547
2008-11-10,Asset1,0.05894719138916926
2008-11-11,Asset1,-0.06657670059755416
2008-11-12,Asset1,-0.030694350864978848
2008-11-14,Asset1,-0.013375644357012662
2008-11-17,Asset1,-0.003842954953239386
2008-11-18,Asset1,-0.04157816236687728
2008-11-19,Asset1,-0.017945289714037527
2008-11-20,Asset1,-0.03106265565702082
2008-11-21,Asset1,0.05495174752541243
2008-11-24,Asset1,0.005494829715207983
2008-11-25,Asset1,-0.02003138558109485
2008-11-26,Asset1,0.03701959306706848
2008-11-28,Asset1,0.0010355518780089668
2008-12-01,Asset1,-0.0262060153001048
2008-12-02,Asset1,-0.009355493842203355
2008-12-03,Asset1,-0.0005079756307647676
2008-12-04,Asset1,0.049520996535279194
2008-12-05,Asset1,-0.02639888725116568
2008-12-08,Asset1,0.025641062540620485
2008-12-10,Asset1,0.05181393678160928
2008-12-11,Asset1,-0.002766190610859698
2008-12-12,Asset1,0.0004110046924428179
2008-12-15,Asset1,0.020487052737582445
2008-12-16,Asset1,0.02031062988724508
2008-12-17,Asset1,-0.028733427251993127
2008-12-18,Asset1,0.03601465595704423
2008-12-19,Asset1,0.005472514906477155
2008-12-22,Asset1,-0.0124126567577173
2008-12-23,Asset1,-0.023245531980830902
2008-12-24,Asset1,-0.017448943591025667
2008-12-26,Asset1,-0.020433034150140195
2008-12-29,Asset1,0.022731630474013498
2008-12-30,Asset1,0.019608531170205
2008-12-31,Asset1,-0.00683003781045477
2009-01-02,Asset1,0.02960312946189969
2009-01-05,Asset1,0.024517912914375994
2009-01-06,Asset1,-0.0027711167819629567
2009-01-07,Asset1,-0.061809349610106756
2009-01-09,Asset1,-0.016230620438560273
2009-01-12,Asset1,-0.03477198132396453
2009-01-13,Asset1,-0.010151146908893294
2009-01-14,Asset1,0.03291502550626757
2009-01-15,Asset1,-0.03477589530497949
2009-01-16,Asset1,0.03352577982131799
2009-01-19,Asset1,0.006275522037307413
2009-01-20,Asset1,-0.017426693263487336
2009-01-21,Asset1,-0.03234291359293873
2009-01-22,Asset1,0.002826948528516171
2009-01-23,Asset1,-0.012989166248715267
2009-01-27,Asset1,0.03464562809596394
2009-01-28,Asset1,0.028199216840139263
2009-01-29,Asset1,-0.008966502483988448
2009-01-30,Asset1,0.018006727645845322
2009-02-02,Asset1,-0.03762005866406637
2009-02-03,Asset1,0.006234977539220532
2009-02-04,Asset1,0.006878891898466799
2009-02-05,Asset1,-0.008205347603270852
2009-02-06,Asset1,0.022679465376784336
2009-02-09,Asset1,0.0270126981286416
2009-02-10,Asset1,0.005000204851039802
2009-02-11,Asset1,-0.002998823931887884
2009-02-12,Asset1,-0.011159689267066564
2009-02-13,Asset1,0.019114791619496918
2009-02-16,Asset1,-0.03386643185136817
2009-02-17,Asset1,-0.02738283307003686
2009-02-18,Asset1,0.002039307830265402
2009-02-19,Asset1,0.004754856825762932
2009-02-20,Asset1,-0.01896504369559937
2009-02-24,Asset1,-0.0009318821369390662
2009-02-25,Asset1,0.010461281933450195
2009-02-26,Asset1,0.008380055147058751
2009-02-27,Asset1,-0.007897618427028408
2009-03-02,Asset1,-0.032221810950793794
2009-03-03,Asset1,-0.019517009424415588
2009-03-04,Asset1,0.008694344751823513
2009-03-05,Asset1,-0.025895962976127063
2009-03-06,Asset1,0.016862635151645877
2009-03-09,Asset1,-0.01793790498702308
2009-03-12,Asset1,0.017216272082622996
2009-03-13,Asset1,0.03889283490694728
2009-03-16,Asset1,0.021329410683092798
2009-03-17,Asset1,-0.007129372158835134
2009-03-18,Asset1,0.013508858060748974
2009-03-19,Asset1,0.004454843593014068
2009-03-20,Asset1,-3.5571137665835195e-05
2009-03-23,Asset1,0.04732721227079173
2009-03-24,Asset1,-0.0004081605536699895
2009-03-25,Asset1,0.0155341297998699
2009-03-26,Asset1,0.03280442948722251
2009-03-27,Asset1,0.008565139863330407
2009-03-30,Asset1,-0.041979638781970974
2009-03-31,Asset1,0.014371354777824363
2009-04-01,Asset1,0.013042303620121487
2009-04-02,Asset1,0.04924271614783149
2009-04-06,Asset1,0.014185406062029005
2009-04-08,Asset1,0.026515338367081087
2009-04-09,Asset1,-0.0002691940821413219
2009-04-13,Asset1,0.012133285928002113
2009-04-15,Asset1,0.03002122679469621
2009-04-16,Asset1,-0.03290613365016992
2009-04-17,Asset1,0.004421992088959881
2009-04-20,Asset1,-0.0021568977952176605
2009-04-21,Asset1,-0.0034941365333868157
2009-04-22,Asset1,-0.010400261341388495
2009-04-23,Asset1,0.028045491689740132
2009-04-24,Asset1,0.01666327354667807
2009-04-27,Asset1,-0.0030884148531207245
2009-04-28,Asset1,-0.031023026612031712
2009-04-29,Asset1,0.033191027190599964
2009-05-04,Asset1,0.051828624867605866
2009-05-05,Asset1,0.002161987505131302
2009-05-06,Asset1,-0.01006304227268462
2009-05-07,Asset1,0.016234218210214646
2009-05-08,Asset1,-0.01715571889770029
2009-05-11,Asset1,-0.018256098104520113
2009-05-12,Asset1,0.03558768821376246
2009-05-13,Asset1,-0.012455542212895132
2009-05-14,Asset1,-0.011498534854033404
2009-05-15,Asset1,0.0217618033462168
2009-05-18,Asset1,0.17744066491310173
2009-05-19,Asset1,-0.0010871024917969985
2009-05-20,Asset1,-0.0111499238030498
2009-05-21,Asset1,-0.013910007507797695
2009-05-22,Asset1,0.0065544416386835724
2009-05-25,Asset1,-0.0002241819777043519
2009-05-26,Asset1,-0.028518746668491857
2009-05-27,Asset1,0.03870809187330293
2009-05-28,Asset1,0.014277264240894816
2009-05-29,Asset1,0.02578914369919505
2009-06-01,Asset1,0.01819523786005517
2009-06-02,Asset1,-0.0010264911905325524
2009-06-03,Asset1,0.0012043965112424893
2009-06-04,Asset1,0.00925898983001594
2009-06-05,Asset1,0.0031163549154935577
2009-06-08,Asset1,-0.034227910646094206
2009-06-09,Asset1,0.027325740002546173
2009-06-10,Asset1,0.02291824788478891
2009-06-11,Asset1,-0.0037698952123945695
2009-06-12,Asset1,-0.011708452612705145
2009-06-15,Asset1,-0.021686936436186022
2009-06-16,Asset1,0.007537869020405985
2009-06-17,Asset1,-0.03578066964720927
2009-06-18,Asset1,-0.024046463585571498
2009-06-19,Asset1,0.01463052094398587
2009-06-22,Asset1,-0.018163505165632032
2009-06-23,Asset1,0.00277433445487274
2009-06-24,Asset1,0.010819447919119485
2009-06-25,Asset1,-0.01190325890853483
2009-06-26,Asset1,0.03150745530060006
2009-06-29,Asset1,0.003531069663466946
2009-06-30,Asset1,-0.022739974997403434
2009-07-01,Asset1,0.011605370080903121
2009-07-02,Asset1,0.0018314624827464598
2009-07-03,Asset1,0.017337894075582394
2009-07-06,Asset1,-0.05843923934847717
2009-07-07,Asset1,0.008749959267895902
2009-07-08,Asset1,-0.029330224495622392
2009-07-09,Asset1,0.0005025984645876669
2009-07-10,Asset1,-0.018880419938989812
2009-07-13,Asset1,-0.0074551947460405055
2009-07-14,Asset1,0.034561681868130245
2009-07-15,Asset1,0.02969793757757433
2009-07-16,Asset1,-0.0004960665303531675
2009-07-17,Asset1,0.03392501211933152
2009-07-20,Asset1,0.02909742945734428
2009-07-21,Asset1,-0.007362963483536045
2009-07-22,Asset1,-0.015707904002713047
2009-07-23,Asset1,0.028382118354120633
2009-07-24,Asset1,0.009903245026250396
2009-07-27,Asset1,0.0008208294010831896
2009-07-28,Asset1,-0.0017933441334804234
2009-07-29,Asset1,-0.011086544241708074
2009-07-30,Asset1,0.01283930327074323
2009-07-31,Asset1,0.014218682742436872
2009-08-03,Asset1,0.01616532128545778
2009-08-04,Asset1,-0.006558539496589577
2009-08-05,Asset1,0.002916334225777195
2009-08-06,Asset1,-0.02314581012623862
2009-08-07,Asset1,-0.022702016717097373
2009-08-10,Asset1,-0.009762574408304636
2009-08-11,Asset1,0.007594153674606252
2009-08-12,Asset1,-0.0030975202911330824
2009-08-13,Asset1,0.033090297251822776
2009-08-14,Asset1,-0.005418066300217128
2009-08-17,Asset1,-0.041953670928882025
2009-08-18,Asset1,0.016180861364243126
2009-08-19,Asset1,-0.014532688803675309
2009-08-20,Asset1,0.013506769608618185
2009-08-21,Asset1,0.016919378475212188
2009-08-24,Asset1,0.02517223214018105
2009-08-25,Asset1,0.003564722509042939
2009-08-26,Asset1,0.0046143774452180875
2009-08-27,Asset1,0.0015702484597681643
2009-08-28,Asset1,0.009417239133237887
2009-08-31,Asset1,-0.014844632909723265
2009-09-01,Asset1,-0.007882713633384886
2009-09-02,Asset1,-0.003675397459883989
2009-09-03,Asset1,-0.0032116251272396035
2009-09-04,Asset1,0.018906967671847852
2009-09-07,Asset1,0.021899838077654943
2009-09-08,Asset1,0.004672917709462876
2009-09-09,Asset1,0.0018729514593414098
2009-09-10,Asset1,0.0010697205886172068
2009-09-11,Asset1,0.0021060510747019645
2009-09-14,Asset1,-0.004337817783950926
2009-09-15,Asset1,0.017364721187918875
2009-09-16,Asset1,0.013552421938231252
2009-09-17,Asset1,0.001441977751808654
2009-09-18,Asset1,0.002114569466222571
2009-09-22,Asset1,0.00887257812078368
2009-09-23,Asset1,-0.010009560982631727
2009-09-24,Asset1,0.0033399951151735774
2009-09-25,Asset1,-0.005534810732072848
2009-09-29,Asset1,0.009659282803248903
2009-09-30,Asset1,0.01539892270638199
2009-10-01,Asset1,-0.00010824121944730258
2009-10-05,Asset1,-0.01577678494156498
2009-10-06,Asset1,0.004836845636103648
2009-10-07,Asset1,-0.008284581125987844
2009-10-08,Asset1,0.003309431880860414
2009-10-09,Asset1,-0.011404828764555952
2009-10-12,Asset1,0.022051646117555945
2009-10-14,Asset1,0.012652756652816954
2009-10-15,Asset1,-0.001826833124818572
2009-10-16,Asset1,0.0065180625876606335
2009-10-20,Asset1,-0.005386794931556693
2009-10-21,Asset1,-0.009942436765315477
2009-10-22,Asset1,-0.014811596206958488
2009-10-23,Asset1,0.0016938032445654727
2009-10-26,Asset1,-0.005233068183394973
2009-10-27,Asset1,-0.024985356670065073
2009-10-28,Asset1,-0.004240058625583076
2009-10-29,Asset1,-0.01566468078820671
2009-10-30,Asset1,-0.008177918550957175
2009-11-03,Asset1,-0.03136878129805265
2009-11-04,Asset1,0.03218736288854873
2009-11-05,Asset1,0.011622230251754795
2009-11-06,Asset1,0.006421105414982975
2009-11-09,Asset1,0.021319183528861974
2009-11-10,Asset1,-0.0034092167573455123
2009-11-11,Asset1,0.025042504682566635
2009-11-12,Asset1,-0.010251959145557876
2009-11-13,Asset1,0.009348589922909545
2009-11-16,Asset1,0.011822404118052132
2009-11-17,Asset1,0.0008303981721586862
2009-11-18,Asset1,-0.0014913930934861153
2009-11-19,Asset1,-0.012997842161524664
2009-11-20,Asset1,0.01271801870364797
2009-11-23,Asset1,0.010113827430185962
2009-11-24,Asset1,-0.0025472466219610412
2009-11-25,Asset1,0.0034574060428684827
2009-11-26,Asset1,-0.02008556906467729
2009-11-27,Asset1,-0.012745813582306975
2009-11-30,Asset1,0.01840445091566756
2009-12-01,Asset1,0.01774391504001671
2009-12-02,Asset1,0.00024404529480670512
2009-12-03,Asset1,0.001649381801102745
2009-12-04,Asset1,-0.004443029035401724
2009-12-07,Asset1,-0.0082600379412191
2009-12-08,Asset1,0.016036078091845374
2009-12-09,Asset1,-0.006983399984179073
2009-12-10,Asset1,0.004430732070373589
2009-12-11,Asset1,-0.003379022520762387
2009-12-14,Asset1,-0.002266744145882349
2009-12-15,Asset1,-0.014229270784778869
2009-12-16,Asset1,0.001788180198737166
2009-12-17,Asset1,-5.946087387342924e-05
2009-12-18,Asset1,-0.010720445219913666
2009-12-21,Asset1,-0.007037331090837706
2009-12-22,Asset1,0.0067136452256129076
2009-12-23,Asset1,0.03184010688059491
2009-12-24,Asset1,0.00656995763439383
2009-12-29,Asset1,0.0018442555903084301
2009-12-30,Asset1,-0.003565955590073999
2009-12-31,Asset1,0.00611276019327045
2010-01-04,Asset1,0.005989250592625561
2010-01-05,Asset1,0.008734319277804437
2010-01-06,Asset1,0.0007389117671630085
2010-01-07,Asset1,-0.0035404043550939512
2010-01-08,Asset1,-0.003486556842120736
2010-01-11,Asset1,0.0008865822667905032
2010-01-12,Asset1,-0.007429420643412454
2010-01-13,Asset1,0.0045198628531673
2010-01-14,Asset1,0.004957958341768487
2010-01-15,Asset1,-0.0014638504865499558
2010-01-18,Asset1,0.004312459826638859
2010-01-19,Asset1,-0.009327316303142097
2010-01-20,Asset1,-0.0007558307780011209
2010-01-21,Asset1,-0.024426965968527115
2010-01-22,Asset1,-0.011415035571881393
2010-01-25,Asset1,-0.005579844649771681
2010-01-27,Asset1,-0.030911121968522637
2010-01-28,Asset1,0.0029156419729696736
2010-01-29,Asset1,0.0030406912912834816
2010-02-01,Asset1,0.0036153647199692607
2010-02-02,Asset1,-0.014204970688377228
2010-02-03,Asset1,0.02106581601680957
2010-02-04,Asset1,-0.017539057004410386
2010-02-05,Asset1,-0.026148821603992345
2010-02-08,Asset1,0.008847869806840825
2010-02-09,Asset1,0.006774640925465425
2010-02-10,Asset1,-0.0073966819512341075
2010-02-11,Asset1,0.014640944144494794
2010-02-15,Asset1,-0.005158623499793458
2010-02-16,Asset1,0.011203740667701467
2010-02-17,Asset1,0.011996087113216314
2010-02-18,Asset1,-0.005341880341880323
2010-02-19,Asset1,-0.008766834976471793
2010-02-22,Asset1,0.0023736300505272645
2010-02-23,Asset1,0.002810703940827164
2010-02-24,Asset1,-0.0023510451618440342
2010-02-25,Asset1,0.00023667359334722526
2010-02-26,Asset1,0.012870992270692883
2010-03-02,Asset1,0.01923901409302964
2010-03-03,Asset1,0.014171835291259649
2010-03-04,Asset1,-0.001542834752772615
2010-03-05,Asset1,0.0016633424167118438
2010-03-08,Asset1,0.0069369000594723396
2010-03-09,Asset1,-0.0043911007025760895
2010-03-10,Asset1,0.002891306478486788
2010-03-11,Asset1,0.0033520454129001287
2010-03-12,Asset1,0.0007013086306808525
2010-03-15,Asset1,-0.0015768148055771425
2010-03-16,Asset1,0.01349221014839408
2010-03-17,Asset1,0.006502338172121647
2010-03-18,Asset1,0.002675892173267469
2010-03-19,Asset1,0.003221544950981592
2010-03-22,Asset1,-0.010944670424988812
2010-03-23,Asset1,0.003861447902253623
2010-03-25,Asset1,0.006717336606171909
2010-03-26,Asset1,0.004106170264094544
2010-03-29,Asset1,0.003947386909551209
2010-03-30,Asset1,-0.007618526188701069
2010-03-31,Asset1,-0.0025368596681716316
2010-04-01,Asset1,0.007887047603118758
2010-04-05,Asset1,0.014724487731547109
2010-04-06,Asset1,-0.00044704239389881106
2010-04-07,Asset1,0.0016119832917909083
2010-04-08,Asset1,-0.013061261348508935
2010-04-09,Asset1,0.010802213722005627
2010-04-12,Asset1,-0.0041124268545716935
2010-04-13,Asset1,-0.0031368802343442193
2010-04-15,Asset1,-0.009271192824555907
2010-04-16,Asset1,-0.0020858616118595297
2010-04-19,Asset1,-0.01120172428430466
2010-04-20,Asset1,0.0050830082363124696
2010-04-21,Asset1,0.0028297364125271507
2010-04-22,Asset1,0.004661708663224351
2010-04-23,Asset1,0.006594741164656526
2010-04-26,Asset1,0.003459606213758848
2010-04-27,Asset1,-0.0026491741846016437
2010-04-28,Asset1,-0.017500711263329638
2010-04-29,Asset1,0.0074202045043076925
2010-04-30,Asset1,0.0045392876296908025
2010-05-03,Asset1,-0.010467980295566504
2010-05-04,Asset1,-0.014216648317457281
2010-05-05,Asset1,-0.004583878344420755
2010-05-06,Asset1,-0.006643994094778005
2010-05-07,Asset1,-0.014300223257853517
2010-05-10,Asset1,0.034983768555816974
2010-05-11,Asset1,-0.011061728710769603
2010-05-12,Asset1,0.003991316528874078
2010-05-13,Asset1,0.004314816871684002
